kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9006186,K02169.01,Kepler-1130 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.45300000,4.90000e-05,-4.90000e-05,134.1486000,3.20000e-03,-3.20000e-03,0.8110,0.10,-0.10,2.2415,,,87,,,0.97,0.41,-0.41,970.0,,,,,,33.40,,,5447.00,77.00,-77.00,4.420,0.300,-0.300,0.9300,0.3900,-0.3900,285.207490,45.384350,12.404
9006186,K02169.02,Kepler-1130 c,CONFIRMED,NOT DISPOSITIONED,,,,,,3.26660600,3.80000e-05,-3.80000e-05,136.0883000,3.70000e-03,-3.70000e-03,0.7480,0.10,-0.10,2.1255,,,54,,,0.75,0.32,-0.32,1158.0,,,,,,26.50,,,5447.00,77.00,-77.00,4.420,0.300,-0.300,0.9300,0.3900,-0.3900,285.207490,45.384350,12.404
5725087,K00033.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.36619622,4.30000e-07,-4.30000e-07,133.5603100,4.20000e-04,-4.20000e-04,0.2500,0.59,-0.59,1.1446,,,327,,,0.49,,,959.0,,,,,,61.50,,,3240.00,,,4.897,,,0.2700,,,296.967900,40.926769,11.059
9757613,K00250.02,Kepler-26 c,CONFIRMED,NOT DISPOSITIONED,,,,,,17.25104800,6.80000e-05,-6.80000e-05,149.8891000,1.50000e-03,-1.50000e-03,0.8280,0.10,-0.10,2.1911,,,1936,,,2.94,0.14,-0.14,449.0,,,,,,71.30,,,4486.00,100.00,-100.00,4.720,0.200,-0.200,0.5770,0.0240,-0.0240,284.940980,46.566540,15.473
7515670,K02360.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.30365100,1.40000e-05,-1.40000e-05,133.7735000,4.30000e-03,-4.30000e-03,0.9800,0.12,-0.12,2.9026,,,162,,,1.85,0.64,-0.64,1491.0,,,,,,22.10,,,6244.00,91.00,-91.00,4.460,0.300,-0.300,1.0300,0.3500,-0.3500,287.804080,43.168961,15.206
11566256,K02361.01,Kepler-1831 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.78392600,5.70000e-05,-5.70000e-05,135.5751000,3.40000e-03,-3.40000e-03,0.7600,0.87,-0.87,1.5840,,,349,,,1.90,1.10,-1.10,1004.0,,,,,,23.20,,,5983.00,116.00,-116.00,4.520,0.300,-0.300,0.9300,0.2900,-0.2900,295.302550,49.589119,15.049
8495415,K02362.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.23718500,2.70000e-05,-2.70000e-05,133.6789000,4.00000e-03,-4.00000e-03,0.1800,0.13,-0.13,1.7159,,,479,,,1.79,0.73,-0.73,1105.0,,,,,,20.50,,,4897.00,200.00,-200.00,4.540,0.300,-0.300,0.8400,0.3000,-0.3000,291.881260,44.555729,15.938
8495415,K02362.02,Kepler-1208 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.08487000,2.40000e-04,-2.40000e-04,355.0392000,5.50000e-03,-5.50000e-03,0.7700,0.56,-0.56,1.9722,,,812,,,2.60,1.10,-1.10,648.0,,,,,,20.00,,,4897.00,200.00,-200.00,4.540,0.300,-0.300,0.8400,0.3000,-0.3000,291.881260,44.555729,15.938
7987866,K02363.01,Kepler-1832 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.13869100,4.60000e-05,-4.60000e-05,133.6655000,4.90000e-03,-4.90000e-03,0.9800,0.19,-0.19,2.1769,,,194,,,1.80,1.90,-1.90,1101.0,,,,,,22.00,,,5314.00,81.00,-81.00,4.470,0.300,-0.300,0.8600,0.8400,-0.8400,299.851840,43.732182,14.364
9532710,K02364.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.24307000,4.50000e-04,-4.50000e-04,133.1770000,3.30000e-02,-3.30000e-02,0.6200,0.10,-0.10,6.0547,,,381,,,3.63,0.63,-0.63,1228.0,,,,,,18.40,,,5173.00,200.00,-200.00,3.990,0.300,-0.300,1.8000,0.3000,-0.3000,294.384700,46.157841,15.830
11560897,K02365.01,Kepler-430 b,CONFIRMED,NOT DISPOSITIONED,,,,,,35.96826000,2.40000e-04,-2.40000e-04,138.6682000,4.50000e-03,-4.50000e-03,0.9540,0.10,-0.10,3.1710,,,267,,,2.53,0.88,-0.88,631.0,,,,,,21.70,,,6242.00,89.00,-89.00,4.350,0.300,-0.300,1.1600,0.4000,-0.4000,292.808650,49.579441,13.848
11342416,K02366.01,Kepler-1209 b,CONFIRMED,NOT DISPOSITIONED,,,,,,25.36855000,5.60000e-04,-5.60000e-04,143.6947000,7.40000e-03,-7.40000e-03,0.6900,0.28,-0.28,4.6430,,,102,,,1.31,0.47,-0.47,735.0,,,,,,25.50,,,6326.00,80.00,-80.00,4.320,0.300,-0.300,1.2200,0.4300,-0.4300,287.584900,49.154789,12.476
9086251,K02367.01,Kepler-1833 b,CONFIRMED,NOT DISPOSITIONED,,,,,,6.89204000,6.70000e-05,-6.70000e-05,131.6382000,3.50000e-03,-3.50000e-03,0.5500,0.44,-0.44,1.6216,,,86,,,1.12,0.50,-0.50,1104.0,,,,,,22.50,,,6292.00,74.00,-74.00,4.350,0.300,-0.300,1.1700,0.5100,-0.5100,290.871370,45.410301,12.618
10863608,K02368.01,Kepler-1210 b,CONFIRMED,NOT DISPOSITIONED,,,,,,8.07073000,1.80000e-04,-1.80000e-04,137.7846000,8.50000e-03,-8.50000e-03,0.6500,0.63,-0.63,3.4331,,,269,,,1.55,0.69,-0.69,868.0,,,,,,18.60,,,5791.00,102.00,-102.00,4.510,0.300,-0.300,0.9000,0.3800,-0.3800,292.832150,48.219360,15.553
9757613,K00250.03,Kepler-26 d,CONFIRMED,CANDIDATE,,,,,,3.54386700,3.20000e-05,-3.20000e-05,136.2630000,3.00000e-03,-3.00000e-03,0.0265,0.10,-0.10,2.0549,,,410,,,1.13,0.06,-0.06,761.0,,,,,,32.60,,,4486.00,100.00,-100.00,4.720,0.200,-0.200,0.5770,0.0240,-0.0240,284.940980,46.566540,15.473
5602588,K02369.01,Kepler-1211 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.01832000,1.70000e-04,-1.70000e-04,139.8833000,5.90000e-03,-5.90000e-03,0.1800,0.69,-0.69,3.7301,,,611,,,2.30,1.10,-1.10,829.0,,,,,,21.50,,,6054.00,112.00,-112.00,4.500,0.300,-0.300,0.9500,0.4600,-0.4600,285.720790,40.856960,15.832
5389540,K01836.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.26215800,3.00000e-05,-3.00000e-05,133.2125000,2.10000e-03,-2.10000e-03,1.0000,0.47,-0.47,3.7105,,,3014,,,3.00,,,317.0,,,,,,75.20,,,3240.00,,,4.897,,,0.2700,,,298.467990,40.516678,13.259
10657406,K01837.01,Kepler-969 b,CONFIRMED,NOT DISPOSITIONED,,,,,,34.17325000,2.10000e-04,-2.10000e-04,137.7876000,2.30000e-03,-2.30000e-03,0.7110,0.10,-0.10,4.6538,,,656,,,2.30,1.50,-1.50,489.0,,,,,,64.50,,,5284.00,88.00,-88.00,4.490,0.300,-0.300,0.8400,0.5500,-0.5500,288.372500,47.933559,13.733
5526527,K01838.01,Kepler-970 b,CONFIRMED,NOT DISPOSITIONED,,,,,,16.73695500,8.50000e-05,-8.50000e-05,143.1234000,1.80000e-03,-1.80000e-03,0.8200,0.97,-0.97,1.9734,,,1175,,,2.40,1.10,-1.10,473.0,,,,,,57.80,,,4562.00,62.00,-62.00,4.670,0.300,-0.300,0.6140,0.0130,-0.0130,289.625240,40.708729,14.786
5856571,K01839.01,Kepler-971 b,CONFIRMED,NOT DISPOSITIONED,,,,,,9.59063300,6.40000e-05,-6.40000e-05,132.6836000,2.50000e-03,-2.50000e-03,0.8380,0.10,-0.10,3.7106,,,570,,,4.77,0.97,-0.97,1088.0,,,,,,53.60,,,5541.00,78.00,-78.00,3.950,0.300,-0.300,1.7600,0.3500,-0.3500,284.094570,41.182819,13.237
7765528,K01840.01,Kepler-972 b,CONFIRMED,NOT DISPOSITIONED,,,,,,7.03932400,5.10000e-05,-5.10000e-05,133.8572000,2.70000e-03,-2.70000e-03,0.9506,0.10,-0.10,3.4539,,,830,,,4.10,2.10,-2.10,1050.0,,,,,,57.40,,,6103.00,121.00,-121.00,4.370,0.300,-0.300,1.1100,0.5700,-0.5700,295.828700,43.425491,14.915
11760231,K01841.01,Kepler-973 b,CONFIRMED,NOT DISPOSITIONED,,,,,,49.60805000,3.00000e-04,-3.00000e-04,138.4127000,2.20000e-03,-2.20000e-03,0.8400,0.58,-0.58,3.0556,,,647,,,2.40,1.50,-1.50,421.0,,,,,,54.40,,,5226.00,68.00,-68.00,4.510,0.300,-0.300,0.8100,0.4800,-0.4800,290.165250,49.923859,13.218
10602291,K00210.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,20.92735880,7.80000e-06,-7.80000e-06,139.3251000,2.50000e-04,-2.50000e-04,1.0100,0.30,-0.30,3.3547,,,8400,,,20.00,12.00,-12.00,741.0,,,,,,487.90,,,6111.00,118.00,-118.00,4.340,0.300,-0.300,1.1400,0.6400,-0.6400,292.782350,47.800629,14.877
7779077,K01842.01,Kepler-1770 b,CONFIRMED,NOT DISPOSITIONED,,,,,,16.84189600,9.90000e-05,-9.90000e-05,137.9919000,2.20000e-03,-2.20000e-03,0.0299,0.10,-0.10,2.5807,,,796,,,2.60,1.30,-1.30,681.0,,,,,,42.30,,,5526.00,97.00,-97.00,4.410,0.300,-0.300,0.9500,0.4600,-0.4600,299.250310,43.410439,14.306
5080636,K01843.01,Kepler-974 b,CONFIRMED,NOT DISPOSITIONED,,,,,,4.19452500,1.60000e-05,-1.60000e-05,134.1323000,1.30000e-03,-1.30000e-03,0.2400,0.62,-0.62,1.7119,,,705,,,1.28,0.27,-0.27,585.0,,,,,,55.20,,,3823.00,200.00,-200.00,4.760,0.300,-0.300,0.4940,0.0240,-0.0240,285.013090,40.220749,14.404
5080636,K01843.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,6.35600600,8.80000e-05,-8.80000e-05,137.4901000,5.00000e-03,-5.00000e-03,0.7500,0.58,-0.58,1.3406,,,215,,,0.80,0.17,-0.17,510.0,,,,,,11.90,,,3823.00,200.00,-200.00,4.760,0.300,-0.300,0.4940,0.0240,-0.0240,285.013090,40.220749,14.404
8892721,K01844.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,61.49075000,4.60000e-04,-4.60000e-04,163.6365000,5.60000e-03,-5.60000e-03,0.9200,0.14,-0.14,7.5329,,,3197,,,5.60,2.20,-2.20,336.0,,,,,,67.40,,,4642.00,200.00,-200.00,4.570,0.300,-0.300,0.7600,0.3000,-0.3000,294.356660,45.192959,15.943
3338885,K01845.01,Kepler-975 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.97032130,8.90000e-06,-8.90000e-06,131.9504000,1.20000e-03,-1.20000e-03,0.8300,0.13,-0.13,1.8493,,,395,,,1.50,3.20,-3.20,1042.0,,,,,,65.90,,,4765.00,80.00,-80.00,4.630,0.300,-0.300,0.7000,1.4000,-1.4000,290.548550,38.495281,14.438
3338885,K01845.02,Kepler-975 c,CONFIRMED,NOT DISPOSITIONED,,,,,,5.05822800,1.80000e-05,-1.80000e-05,135.7001000,1.20000e-03,-1.20000e-03,1.2600,0.88,-0.88,1.1758,,,842,,,21.00,45.00,-45.00,758.0,,,,,,63.00,,,4765.00,80.00,-80.00,4.630,0.300,-0.300,0.7000,1.4000,-1.4000,290.548550,38.495281,14.438
9886255,K01846.01,Kepler-976 b,CONFIRMED,CANDIDATE,,,,,,105.95770000,1.60000e-03,-1.60000e-03,182.0470000,5.30000e-03,-5.30000e-03,0.5400,0.71,-0.71,7.1837,,,2482,,,3.74,0.89,-0.89,310.0,,,,,,47.50,,,5273.00,90.00,-90.00,4.630,0.300,-0.300,0.7300,0.1400,-0.1400,289.869630,46.729710,15.795
8802693,K02000.01,Kepler-1045 b,CONFIRMED,NOT DISPOSITIONED,,,,,,26.41073000,2.50000e-04,-2.50000e-04,149.3917000,3.40000e-03,-3.40000e-03,0.3700,0.85,-0.85,2.9635,,,1047,,,2.50,1.30,-1.30,526.0,,,,,,36.20,,,5482.00,79.00,-79.00,4.590,0.300,-0.300,0.7900,0.2800,-0.2800,284.183290,45.074100,15.593
6061773,K02001.01,Kepler-1783 b,CONFIRMED,NOT DISPOSITIONED,,,,,,8.27737900,6.90000e-05,-6.90000e-05,138.2548000,3.00000e-03,-3.00000e-03,0.3400,0.61,-0.61,2.4063,,,182,,,2.40,0.39,-0.39,1086.0,,,,,,40.70,,,5119.00,67.00,-67.00,3.890,0.300,-0.300,1.8000,0.2300,-0.2300,297.021090,41.377171,13.115
10024701,K02002.01,Kepler-1046 b,CONFIRMED,NOT DISPOSITIONED,,,,,,14.37517000,1.40000e-04,-1.40000e-04,139.0549000,3.60000e-03,-3.60000e-03,0.1200,0.53,-0.53,3.0010,,,228,,,1.39,0.80,-0.80,747.0,,,,,,37.80,,,5990.00,114.00,-114.00,4.510,0.300,-0.300,0.9300,0.5400,-0.5400,296.755740,46.998291,13.286
9851271,K02003.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,8.48056500,4.10000e-05,-4.10000e-05,135.8403000,3.40000e-03,-3.40000e-03,0.0100,0.17,-0.17,5.4197,,,622,,,2.60,1.70,-1.70,951.0,,,,,,64.50,,,5880.00,117.00,-117.00,4.360,0.300,-0.300,1.0700,0.5100,-0.5100,298.833340,46.654530,14.613
12154526,K02004.01,Kepler-1047 b,CONFIRMED,NOT DISPOSITIONED,,,,,,56.18944000,8.80000e-04,-8.80000e-04,146.3713000,5.90000e-03,-5.90000e-03,0.8870,0.10,-0.10,6.7098,,,382,,,2.20,0.94,-0.94,463.0,,,,,,37.50,,,5760.00,85.00,-85.00,4.470,0.300,-0.300,0.9300,0.4000,-0.4000,288.646270,50.788979,13.351
5801571,K00225.01,,CANDIDATE,CANDIDATE,,,,,,0.83859769,8.40000e-07,-8.40000e-07,141.5370800,1.20000e-04,-1.20000e-04,1.3820,0.10,-0.10,1.7098,,,2543,,,50.00,13.00,-13.00,2144.0,,,,,,335.90,,,6293.00,113.00,-113.00,4.430,0.300,-0.300,1.0700,0.2800,-0.2800,294.913300,41.074711,14.784
6665512,K02005.01,Kepler-1048 b,CONFIRMED,NOT DISPOSITIONED,,,,,,6.92102900,6.60000e-05,-6.60000e-05,135.6437000,3.60000e-03,-3.60000e-03,0.8460,0.10,-0.10,4.5674,,,562,,,1.67,0.05,-0.05,637.0,,,,,,46.30,,,4557.00,61.00,-61.00,4.670,0.300,-0.300,0.6120,0.0130,-0.0130,281.898350,42.165791,14.832
10525027,K02006.01,Kepler-1049 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.27345900,2.00000e-05,-2.00000e-05,134.4467000,1.90000e-03,-1.90000e-03,0.6500,0.35,-0.35,1.7306,,,260,,,0.88,0.08,-0.08,685.0,,,,,,43.30,,,4025.00,200.00,-200.00,4.740,0.300,-0.300,0.5210,0.0280,-0.0280,287.346740,47.772961,14.220
11069176,K02007.01,Kepler-1050 b,CONFIRMED,NOT DISPOSITIONED,,,,,,15.37910000,1.80000e-04,-1.80000e-04,143.4011000,4.40000e-03,-4.40000e-03,0.5300,0.24,-0.24,4.5855,,,196,,,1.51,0.51,-0.51,785.0,,,,,,36.60,,,6064.00,82.00,-82.00,4.410,0.300,-0.300,1.0500,0.3500,-0.3500,282.924990,48.626389,13.127
11069176,K02007.02,Kepler-1050 c,CONFIRMED,NOT DISPOSITIONED,,,,,,21.12902000,3.40000e-04,-3.40000e-04,149.2699000,5.60000e-03,-5.60000e-03,0.7800,0.14,-0.14,3.8228,,,174,,,1.52,0.51,-0.51,705.0,,,,,,25.90,,,6064.00,82.00,-82.00,4.410,0.300,-0.300,1.0500,0.3500,-0.3500,282.924990,48.626389,13.127
8098728,K02008.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,24.48512000,1.60000e-04,-1.60000e-04,137.6240000,4.50000e-03,-4.50000e-03,0.9700,0.12,-0.12,3.9131,,,294,,,4.00,1.50,-1.50,878.0,,,,,,33.20,,,6665.00,65.00,-65.00,4.140,0.300,-0.300,1.6200,0.6200,-0.6200,292.226290,43.995312,10.800
2449431,K02009.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,86.74900000,1.70000e-03,-1.70000e-03,170.2941000,6.50000e-03,-6.50000e-03,0.0305,0.10,-0.10,9.1821,,,556,,,2.20,1.20,-1.20,414.0,,,,,,41.90,,,5890.00,84.00,-84.00,4.460,0.300,-0.300,0.9700,0.5100,-0.5100,292.773990,37.797691,13.820
5631630,K02010.01,Kepler-1051 b,CONFIRMED,NOT DISPOSITIONED,,,,,,25.96264000,3.40000e-04,-3.40000e-04,138.9573000,4.80000e-03,-4.80000e-03,0.7720,0.10,-0.10,6.2173,,,296,,,2.50,1.10,-1.10,797.0,,,,,,48.10,,,6797.00,114.00,-114.00,4.310,0.300,-0.300,1.3300,0.5800,-0.5800,295.158110,40.898849,13.200
5384079,K02011.01,Kepler-348 b,CONFIRMED,NOT DISPOSITIONED,,,,,,7.05674700,4.50000e-05,-4.50000e-05,132.5345000,3.00000e-03,-3.00000e-03,0.9510,0.10,-0.10,2.0443,,,122,,,1.49,0.43,-0.43,1060.0,,,,,,28.70,,,6361.00,101.00,-101.00,4.430,0.300,-0.300,1.0800,0.3100,-0.3100,297.255040,40.548370,12.556
9006186,K02169.03,Kepler-1130 d,CONFIRMED,NOT DISPOSITIONED,,,,,,4.27235400,6.20000e-05,-6.20000e-05,133.2112000,4.90000e-03,-4.90000e-03,0.7670,0.10,-0.10,2.2432,,,48,,,0.71,0.30,-0.30,1057.0,,,,,,21.40,,,5447.00,77.00,-77.00,4.420,0.300,-0.300,0.9300,0.3900,-0.3900,285.207490,45.384350,12.404
9006186,K02169.04,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.19258900,4.80000e-05,-4.80000e-05,132.2252000,6.30000e-03,-6.30000e-03,0.6300,0.11,-0.11,2.1692,,,24,,,0.48,0.21,-0.21,1315.0,,,,,,12.10,,,5447.00,77.00,-77.00,4.420,0.300,-0.300,0.9300,0.3900,-0.3900,285.207490,45.384350,12.404
2860114,K02170.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.94160340,1.20000e-06,-1.20000e-06,132.9752200,8.30000e-04,-8.30000e-04,0.9400,0.34,-0.34,1.1171,,,611,,,2.60,2.90,-2.90,1588.0,,,,,,61.70,,,5220.00,89.00,-89.00,4.510,0.300,-0.300,0.8100,0.8800,-0.8800,293.065980,38.042011,14.834
11410904,K02171.01,Kepler-1131 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.53229200,4.50000e-05,-4.50000e-05,134.7457000,4.10000e-03,-4.10000e-03,0.2000,0.25,-0.25,3.0195,,,237,,,1.40,0.50,-0.50,1170.0,,,,,,27.80,,,5945.00,104.00,-104.00,4.520,0.300,-0.300,0.9200,0.3300,-0.3300,295.651490,49.261292,14.972
8026752,K00240.01,Kepler-502 b,CONFIRMED,CANDIDATE,,,,,,4.28685900,1.20000e-05,-1.20000e-05,138.6145200,9.40000e-04,-9.40000e-04,0.8303,0.10,-0.10,4.6468,,,1333,,,4.20,1.70,-1.70,1202.0,,,,,,178.00,,,6215.00,105.00,-105.00,4.470,0.300,-0.300,1.0200,0.4100,-0.4100,291.080140,43.860199,14.982
4173026,K02172.01,Kepler-1801 b,CONFIRMED,NOT DISPOSITIONED,,,,,,10.44088700,9.80000e-05,-9.80000e-05,137.9685000,3.40000e-03,-3.40000e-03,0.3200,0.30,-0.30,3.3795,,,718,,,2.50,2.30,-2.30,818.0,,,,,,38.20,,,5705.00,109.00,-109.00,4.430,0.300,-0.300,0.9600,0.8700,-0.8700,295.164000,39.201408,15.104
11774991,K02173.01,Kepler-367 b,CONFIRMED,NOT DISPOSITIONED,,,,,,37.81526000,5.00000e-04,-5.00000e-04,141.1054000,5.00000e-03,-5.00000e-03,0.7100,0.43,-0.43,4.6532,,,248,,,1.10,0.15,-0.15,384.0,,,,,,29.40,,,4739.00,69.00,-69.00,4.640,0.300,-0.300,0.6540,0.0170,-0.0170,297.292420,49.981628,12.879
11774991,K02173.02,Kepler-367 c,CONFIRMED,NOT DISPOSITIONED,,,,,,53.57820000,1.00000e-03,-1.00000e-03,171.1865000,6.60000e-03,-6.60000e-03,0.7100,0.43,-0.43,5.2134,,,240,,,1.08,0.15,-0.15,342.0,,,,,,30.20,,,4739.00,69.00,-69.00,4.640,0.300,-0.300,0.6540,0.0170,-0.0170,297.292420,49.981628,12.879
8261920,K02174.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,6.69319600,7.50000e-05,-7.50000e-05,137.7098000,4.00000e-03,-4.00000e-03,0.3700,0.18,-0.18,2.0762,,,585,,,1.35,0.45,-0.45,598.0,,,,,,23.50,,,4356.00,66.00,-66.00,4.700,0.300,-0.300,0.5720,0.0130,-0.0130,300.242220,44.141399,15.673
8261920,K02174.02,Kepler-1802 c,CONFIRMED,NOT DISPOSITIONED,,,,,,33.13733000,7.20000e-04,-7.20000e-04,169.5007000,7.60000e-03,-7.60000e-03,0.0100,0.57,-0.57,3.7974,,,735,,,1.48,0.50,-0.50,351.0,,,,,,16.50,,,4356.00,66.00,-66.00,4.700,0.300,-0.300,0.5720,0.0130,-0.0130,300.242220,44.141399,15.673
8261920,K02174.03,Kepler-1802 b,CONFIRMED,NOT DISPOSITIONED,,,,,,7.72510000,1.90000e-04,-1.90000e-04,176.7996000,8.30000e-03,-8.30000e-03,0.3500,0.88,-0.88,2.1741,,,291,,,0.95,0.32,-0.32,570.0,,,,,,10.10,,,4356.00,66.00,-66.00,4.700,0.300,-0.300,0.5720,0.0130,-0.0130,300.242220,44.141399,15.673
9022166,K02175.01,Kepler-368 b,CONFIRMED,NOT DISPOSITIONED,,,,,,26.84734000,3.80000e-04,-3.80000e-04,142.1752000,7.10000e-03,-7.10000e-03,0.4160,0.10,-0.10,9.9626,,,252,,,1.35,0.48,-0.48,513.0,,,,,,44.50,,,5293.00,200.00,-200.00,4.580,0.300,-0.300,0.8400,0.3000,-0.3000,291.880040,45.387932,12.848
8501062,K02176.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,24.40210000,1.80000e-03,-1.80000e-03,149.4740000,4.70000e-02,-4.70000e-02,0.8800,0.78,-0.78,12.5679,,,34,,,0.62,0.34,-0.34,603.0,,,,,,5.70,,,5954.00,200.00,-200.00,4.570,0.300,-0.300,0.8900,0.3000,-0.3000,294.068790,44.574772,13.424
10965588,K02177.01,Kepler-1132 b,CONFIRMED,NOT DISPOSITIONED,,,,,,62.89080000,1.40000e-03,-1.40000e-03,139.1312000,7.70000e-03,-7.70000e-03,0.3800,0.58,-0.58,6.8967,,,843,,,2.19,0.59,-0.59,378.0,,,,,,25.40,,,5354.00,71.00,-71.00,4.620,0.300,-0.300,0.7600,0.1500,-0.1500,286.367460,48.423931,15.481
3962751,K02326.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,45.60300000,6.00000e-03,-6.00000e-03,171.3200000,8.30000e-02,-8.30000e-02,0.7100,0.88,-0.88,8.3492,,,54,,,0.63,0.37,-0.37,453.0,,,,,,1.70,,,5597.00,93.00,-93.00,4.580,0.300,-0.300,0.8200,0.2900,-0.2900,293.697420,39.036388,15.206
10730703,K02327.01,Kepler-1191 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.59979000,1.00000e-04,-1.00000e-04,135.9865000,6.30000e-03,-6.30000e-03,0.8500,0.61,-0.61,2.3375,,,237,,,1.38,0.65,-0.65,869.0,,,,,,25.80,,,5432.00,98.00,-98.00,4.600,0.300,-0.300,0.7800,0.2900,-0.2900,291.657780,48.009312,15.378
8007644,K02328.01,Kepler-1192 b,CONFIRMED,NOT DISPOSITIONED,,,,,,25.20330000,3.90000e-04,-3.90000e-04,137.5663000,5.80000e-03,-5.80000e-03,0.2400,0.71,-0.71,4.4977,,,664,,,2.20,1.30,-1.30,583.0,,,,,,21.30,,,5796.00,103.00,-103.00,4.550,0.300,-0.300,0.8700,0.4700,-0.4700,282.140560,43.896580,15.684
11192235,K02329.01,Kepler-1826 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.61534900,1.50000e-05,-1.50000e-05,132.7848000,1.90000e-03,-1.90000e-03,0.8500,0.72,-0.72,1.1428,,,465,,,1.34,0.44,-0.44,881.0,,,,,,36.40,,,4081.00,200.00,-200.00,4.740,0.300,-0.300,0.5270,0.0290,-0.0290,292.769930,48.899620,15.655
8582291,K02330.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.46815800,1.30000e-05,-1.30000e-05,132.0637000,3.50000e-03,-3.50000e-03,0.0200,0.15,-0.15,3.2294,,,194,,,1.20,1.20,-1.20,1258.0,,,,,,26.20,,,5521.00,88.00,-88.00,4.450,0.300,-0.300,0.9100,0.7600,-0.7600,298.849790,44.615009,14.874
12401863,K02331.01,Kepler-1193 b,CONFIRMED,NOT DISPOSITIONED,,,,,,2.83261700,3.40000e-05,-3.40000e-05,131.8284000,3.70000e-03,-3.70000e-03,0.9170,0.10,-0.10,2.5967,,,116,,,1.35,0.49,-0.49,1362.0,,,,,,28.70,,,6050.00,77.00,-77.00,4.410,0.300,-0.300,1.0400,0.3700,-0.3700,288.144780,51.275620,13.467
5534941,K02332.01,Kepler-1827 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.70056300,7.00000e-05,-7.00000e-05,133.1652000,6.30000e-03,-6.30000e-03,0.7350,0.10,-0.10,5.2106,,,64,,,1.37,0.19,-0.19,1403.0,,,,,,31.30,,,5436.00,75.00,-75.00,4.010,0.300,-0.300,1.5700,0.2100,-0.2100,292.252470,40.792721,13.024
11121752,K02333.01,Kepler-380 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.93087300,6.80000e-05,-6.80000e-05,135.1938000,5.70000e-03,-5.70000e-03,0.5800,0.20,-0.20,2.9222,,,94,,,1.36,0.52,-0.52,1399.0,,,,,,22.70,,,6190.00,85.00,-85.00,4.230,0.300,-0.300,1.3400,0.5100,-0.5100,282.394620,48.759140,13.652
5364071,K00248.04,Kepler-49 e,CONFIRMED,NOT DISPOSITIONED,,,,,,18.59622000,2.10000e-04,-2.10000e-04,141.2617000,4.30000e-03,-4.30000e-03,0.9650,0.10,-0.10,2.8905,,,759,,,1.97,0.12,-0.12,387.0,,,,,,31.50,,,4069.00,44.00,-44.00,4.740,0.300,-0.300,0.5250,0.0065,-0.0065,292.294590,40.591789,15.264
11121752,K02333.02,Kepler-380 c,CONFIRMED,NOT DISPOSITIONED,,,,,,7.63018000,1.40000e-04,-1.40000e-04,137.0767000,6.60000e-03,-6.60000e-03,0.7700,0.13,-0.13,2.8670,,,121,,,1.62,0.62,-0.62,1124.0,,,,,,19.80,,,6190.00,85.00,-85.00,4.230,0.300,-0.300,1.3400,0.5100,-0.5100,282.394620,48.759140,13.652
