,id,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
716,2560,6690836,K02699.01,Kepler-1317 b,CONFIRMED,CANDIDATE,,,,,,0.5688763,6.7e-07,-6.7e-07,132.04632,0.00059,-0.00059,0.33,0.74,-0.74,1.2115,,,348,,,1.38,0.85,-0.85,1683.0,,,,,,60.1,,,5159.0,96.0,-96.0,4.64,0.3,-0.3,0.71,0.35,-0.35,291.61188,42.115971,15.23
717,2564,5871985,K02703.01,Kepler-1318 b,CONFIRMED,CANDIDATE,,,,,,213.2567,0.0015,-0.0015,268.1383,0.0042,-0.0042,0.03,0.12,-0.12,7.841,,,1943,,,2.6,1.2,-1.2,199.0,,,,,,41.7,,,4504.0,64.0,-64.0,4.68,0.3,-0.3,0.601,0.014,-0.014,290.37631,41.150742,15.165
719,2566,9730163,K02704.02,Kepler-445 b,CONFIRMED,CANDIDATE,,,,,,2.984151,1.1e-05,-1.1e-05,133.1194,0.0033,-0.0033,0.55,0.97,-0.97,1.499,,,5045,,,1.96,,,479.0,,,,,,29.9,,,3240.0,,,4.897,,,0.27,,,298.73611,46.498634,17.475
720,2567,11453592,K02705.01,Kepler-1319 b,CONFIRMED,CANDIDATE,,,,,,2.8867627,4.5e-06,-4.5e-06,131.6652,0.0013,-0.0013,1.0,0.76,-0.76,1.0133,,,668,,,1.41,,,479.0,,,,,,57.7,,,3240.0,,,4.897,,,0.27,,,290.95615,49.366398,14.717
721,2568,11133306,K00276.01,Kepler-509 b,CONFIRMED,CANDIDATE,,,,,,41.74591,0.00018,-0.00018,210.3996,0.0014,-0.0014,0.72,0.19,-0.19,4.6798,,,434,,,2.5,1.2,-1.2,592.0,,,,,,106.5,,,6194.0,67.0,-67.0,4.36,0.3,-0.3,1.14,0.52,-0.52,289.6644,48.706211,11.854
722,2571,7428736,K02827.01,Kepler-1358 b,CONFIRMED,CANDIDATE,,,,,,7.063161,4.1e-05,-4.1e-05,132.5325,0.0041,-0.0041,0.89,0.61,-0.61,2.2895,,,196,,,1.4,1.1,-1.1,840.0,,,,,,19.5,,,5318.0,74.0,-74.0,4.47,0.3,-0.3,0.86,0.51,-0.51,286.17053,43.008911,14.572
723,2572,6436029,K02828.01,Kepler-1359 b,CONFIRMED,CANDIDATE,,,,,,59.49786,0.00067,-0.00067,146.9437,0.008,-0.008,0.72,0.57,-0.57,5.6021,,,1354,,,4.1,2.0,-2.0,391.0,,,,,,26.3,,,4652.0,200.0,-200.0,4.35,0.3,-0.3,1.04,0.3,-0.3,289.53882,41.892818,15.768
724,2573,6197215,K02829.01,Kepler-1879 b,CONFIRMED,CANDIDATE,,,,,,10.613405,3e-05,-3e-05,135.6912,0.0021,-0.0021,0.9,0.56,-0.56,1.2982,,,159,,,2.0,1.1,-1.1,988.0,,,,,,26.1,,,6194.0,75.0,-75.0,4.26,0.3,-0.3,1.28,0.47,-0.47,289.36441,41.53323,12.824
725,2574,6021275,K00284.03,Kepler-132 b,CONFIRMED,CANDIDATE,,,,,,6.178165,4.8e-05,-4.8e-05,168.8607,0.0026,-0.0026,0.824,0.1,-0.1,3.3098,,,109,,,1.22,0.13,-0.13,1033.0,,,,,,47.4,,,5925.0,53.0,-53.0,4.4,0.1,-0.1,1.03,0.1,-0.1,283.23581,41.34304,11.818
726,2575,9244508,K02830.01,Kepler-1360 b,CONFIRMED,CANDIDATE,,,,,,40.52797,0.00049,-0.00049,168.0413,0.0084,-0.0084,0.94,0.17,-0.17,10.7143,,,401,,,2.6,1.1,-1.1,560.0,,,,,,41.0,,,6182.0,137.0,-137.0,4.47,0.3,-0.3,1.0,0.43,-0.43,300.34406,45.623219,13.913
727,2577,9995402,K02832.01,Kepler-1361 b,CONFIRMED,CANDIDATE,,,,,,3.575547,2.1e-05,-2.1e-05,132.8587,0.004,-0.004,0.69,0.89,-0.89,2.4194,,,98,,,0.82,0.94,-0.94,967.0,,,,,,19.0,,,5122.0,79.0,-79.0,4.54,0.3,-0.3,0.77,0.82,-0.82,283.56531,46.904251,13.93
728,2579,5609593,K02834.01,Kepler-1362 b,CONFIRMED,CANDIDATE,,,,,,136.2053,0.0014,-0.0014,234.7241,0.0067,-0.0067,0.14,0.93,-0.93,5.6339,,,1264,,,2.31,0.96,-0.96,255.0,,,,,,21.9,,,4786.0,70.0,-70.0,4.63,0.3,-0.3,0.667,0.017,-0.017,288.53854,40.87711,15.839
729,2582,11259686,K00294.01,Kepler-512 b,CONFIRMED,CANDIDATE,,,,,,34.43576,0.00028,-0.00028,193.0384,0.0025,-0.0025,0.811,0.1,-0.1,6.0083,,,425,,,2.3,1.2,-1.2,592.0,,,,,,73.0,,,6125.0,66.0,-66.0,4.45,0.3,-0.3,1.02,0.51,-0.51,298.26895,48.91674,12.674
730,2584,10471515,K02961.01,Kepler-1395 b,CONFIRMED,CANDIDATE,,,,,,3.784706,2.8e-05,-2.8e-05,133.5196,0.0049,-0.0049,0.67,0.91,-0.91,3.1315,,,35,,,1.23,0.63,-0.63,1746.0,,,,,,16.7,,,6458.0,95.0,-95.0,3.99,0.3,-0.3,1.99,0.58,-0.58,292.33755,47.6642,12.581
731,2586,8760040,K02963.01,Kepler-1396 b,CONFIRMED,CANDIDATE,,,,,,18.22077,0.00018,-0.00018,141.3718,0.0068,-0.0068,0.24,0.97,-0.97,5.4813,,,222,,,1.49,0.83,-0.83,745.0,,,,,,22.2,,,6238.0,106.0,-106.0,4.46,0.3,-0.3,1.03,0.36,-0.36,294.33646,44.918289,14.544
732,2588,10098844,K02964.01,Kepler-1397 b,CONFIRMED,CANDIDATE,,,,,,47.44949,0.0008,-0.0008,173.455,0.012,-0.012,0.6,0.94,-0.94,10.8258,,,249,,,1.58,0.91,-0.91,509.0,,,,,,20.0,,,5905.0,91.0,-91.0,4.45,0.3,-0.3,0.97,0.41,-0.41,299.67587,47.07584,14.089
735,2606,5480640,K02707.03,Kepler-399 c,CONFIRMED,CANDIDATE,,,,,,26.67568,0.00017,-0.00017,149.9988,0.0047,-0.0047,0.95,0.28,-0.28,2.8578,,,487,,,2.4,1.1,-1.1,544.0,,,,,,21.8,,,5613.0,80.0,-80.0,4.58,0.3,-0.3,0.82,0.37,-0.37,299.50174,40.670799,14.467
736,2607,5175986,K02708.01,Kepler-1320 b,CONFIRMED,CANDIDATE,,,,,,0.8683865,1.4e-06,-1.4e-06,132.06645,0.00089,-0.00089,0.27,0.92,-0.92,1.079,,,546,,,1.52,0.4,-0.4,1334.0,,,,,,43.4,,,4735.0,82.0,-82.0,4.64,0.3,-0.3,0.653,0.019,-0.019,288.43359,40.380878,15.898
738,2611,5272233,K02711.02,Kepler-400 c,CONFIRMED,CANDIDATE,,,,,,17.34095,0.0001,-0.0001,138.9636,0.0043,-0.0043,0.94,0.47,-0.47,3.5592,,,170,,,1.87,0.84,-0.84,779.0,,,,,,25.0,,,6062.0,92.0,-92.0,4.35,0.3,-0.3,1.12,0.45,-0.45,290.94449,40.480042,13.642
739,2614,5436338,K02835.01,Kepler-1880 b,CONFIRMED,CANDIDATE,,,,,,6.309229,1.9e-05,-1.9e-05,133.9941,0.0022,-0.0022,0.54,0.95,-0.95,1.3516,,,752,,,1.71,0.62,-0.62,650.0,,,,,,25.1,,,4545.0,61.0,-61.0,4.67,0.3,-0.3,0.609,0.013,-0.013,287.82639,40.696602,15.906
740,2615,11414465,K02836.01,Kepler-1363 b,CONFIRMED,CANDIDATE,,,,,,2.941938,1.2e-05,-1.2e-05,133.1074,0.0028,-0.0028,0.03,0.2,-0.2,2.1156,,,309,,,1.18,0.56,-0.56,937.0,,,,,,22.8,,,4863.0,71.0,-71.0,4.61,0.3,-0.3,0.687,0.019,-0.019,296.99655,49.25642,15.29
741,2616,11565924,K02837.01,Kepler-1364 b,CONFIRMED,CANDIDATE,,,,,,13.32191,0.00011,-0.00011,142.7236,0.0057,-0.0057,0.64,0.74,-0.74,6.2588,,,128,,,1.7,0.96,-0.96,1062.0,,,,,,28.7,,,7007.0,120.0,-120.0,4.26,0.3,-0.3,1.44,0.72,-0.72,295.15219,49.587601,13.228
742,2618,6607357,K02838.02,Kepler-1365 c,CONFIRMED,CANDIDATE,,,,,,4.774656,4.6e-05,-4.6e-05,135.1656,0.0065,-0.0065,0.6,0.7,-0.7,3.8459,,,50,,,0.66,0.46,-0.46,1034.0,,,,,,15.3,,,5789.0,86.0,-86.0,4.51,0.3,-0.3,0.9,0.44,-0.44,292.19971,42.046089,13.421
744,2620,6186964,K02839.01,Kepler-1366 b,CONFIRMED,CANDIDATE,,,,,,2.1645503,7.7e-06,-7.7e-06,131.8378,0.0026,-0.0026,0.35,0.82,-0.82,1.3749,,,602,,,1.5,1.0,-1.0,855.0,,,,,,22.4,,,4025.0,200.0,-200.0,4.58,0.3,-0.3,0.63,0.3,-0.3,285.06491,41.554871,15.877
746,2627,11090556,K02977.02,Kepler-1398 c,CONFIRMED,CANDIDATE,,,,,,4.138284,2.9e-05,-2.9e-05,133.2267,0.0045,-0.0045,0.22,0.95,-0.95,3.5014,,,68,,,0.85,0.48,-0.48,1243.0,,,,,,18.5,,,6263.0,85.0,-85.0,4.44,0.3,-0.3,1.05,0.4,-0.4,294.86618,48.638981,13.71
747,2628,11547513,K00295.02,Kepler-134 c,CONFIRMED,CANDIDATE,,,,,,10.105745,7.5e-05,-7.5e-05,135.5088,0.0036,-0.0036,0.963,0.1,-0.1,2.4386,,,112,,,1.63,,,878.0,,,,,,26.3,,,5936.0,,,4.412,,,1.035,,,284.73904,49.5984,12.324
748,2631,9468551,K02980.01,Kepler-1399 b,CONFIRMED,CANDIDATE,,,,,,1.638626,1.2e-05,-1.2e-05,132.302,0.0053,-0.0053,0.69,0.98,-0.98,1.9459,,,180,,,1.39,0.65,-0.65,1521.0,,,,,,16.5,,,5863.0,200.0,-200.0,4.5,0.3,-0.3,0.97,0.3,-0.3,293.31168,46.04171,15.49
749,2632,9076971,K02981.01,Kepler-1400 b,CONFIRMED,CANDIDATE,,,,,,9.066878,9.4e-05,-9.4e-05,134.7523,0.0082,-0.0082,0.89,0.51,-0.51,3.0212,,,420,,,2.3,1.0,-1.0,729.0,,,,,,16.5,,,4946.0,200.0,-200.0,4.47,0.3,-0.3,0.93,0.3,-0.3,286.27167,45.440811,15.737
750,2633,8360640,K02982.01,Kepler-1891 b,CONFIRMED,CANDIDATE,,,,,,4.022294,1.3e-05,-1.3e-05,135.1749,0.0022,-0.0022,0.94,0.79,-0.79,0.9914,,,235,,,1.65,0.83,-0.83,1014.0,,,,,,20.8,,,5506.0,72.0,-72.0,4.55,0.3,-0.3,0.82,0.32,-0.32,290.04388,44.370602,14.264
751,2643,12024120,K00265.01,Kepler-507 b,CONFIRMED,CANDIDATE,,,,,,3.568065,3e-05,-3e-05,169.7468,0.0025,-0.0025,0.816,0.1,-0.1,3.431,,,96,,,1.29,0.14,-0.14,1320.0,,,,,,57.5,,,6040.0,50.0,-50.0,4.36,0.1,-0.1,1.18,0.12,-0.12,297.01883,50.408981,11.994
753,2650,12206313,K02714.02,Kepler-401 c,CONFIRMED,CANDIDATE,,,,,,47.32382,0.0006,-0.0006,170.0462,0.0082,-0.0082,0.05,0.87,-0.87,9.7754,,,227,,,2.1,1.3,-1.3,650.0,,,,,,27.4,,,6362.0,91.0,-91.0,4.19,0.3,-0.3,1.46,0.48,-0.48,290.08276,50.86348,13.312
756,2653,9837661,K02715.03,Kepler-1321 d,CONFIRMED,CANDIDATE,,,,,,5.720856,5e-05,-5e-05,134.6636,0.0083,-0.0083,0.78,0.65,-0.65,2.7756,,,1643,,,2.7,1.6,-1.6,625.0,,,,,,20.2,,,4210.0,200.0,-200.0,4.65,0.3,-0.3,0.6,0.3,-0.3,294.52859,46.640968,16.835
758,2655,9092504,K02716.02,Kepler-1322 c,CONFIRMED,CANDIDATE,,,,,,6.460056,3.8e-05,-3.8e-05,135.9663,0.0043,-0.0043,0.78,0.68,-0.68,1.9422,,,429,,,2.0,1.4,-1.4,899.0,,,,,,17.5,,,5720.0,112.0,-112.0,4.56,0.3,-0.3,0.85,0.46,-0.46,293.20453,45.435398,15.81
759,2656,9467404,K02717.01,Kepler-1323 b,CONFIRMED,CANDIDATE,,,,,,0.9299076,1e-06,-1e-06,132.24934,0.0007,-0.0007,0.91,0.53,-0.53,1.7816,,,116,,,1.78,0.47,-0.47,2329.0,,,,,,93.3,,,6432.0,85.0,-85.0,4.25,0.3,-0.3,1.35,0.25,-0.25,292.87228,46.098881,12.41
761,2659,8733898,K02842.02,Kepler-446 d,CONFIRMED,CANDIDATE,,,,,,5.148921,2.2e-05,-2.2e-05,133.3196,0.0042,-0.0042,1.19,0.99,-0.99,1.4154,,,2780,,,26.0,15.0,-15.0,687.0,,,,,,27.1,,,3553.0,200.0,-200.0,4.25,0.3,-0.3,0.92,0.3,-0.3,282.25021,44.921108,16.257
762,2662,10591855,K02845.01,Kepler-1367 b,CONFIRMED,CANDIDATE,,,,,,1.5740872,5.5e-06,-5.5e-06,131.8627,0.0022,-0.0022,0.18,0.94,-0.94,1.6174,,,247,,,0.82,0.32,-0.32,895.0,,,,,,21.4,,,4121.0,71.0,-71.0,4.73,0.3,-0.3,0.533,0.011,-0.011,288.41653,47.878731,15.571
764,2666,7749773,K02848.01,Kepler-1882 b,CONFIRMED,CANDIDATE,,,,,,13.787144,9.7e-05,-9.7e-05,144.7763,0.0051,-0.0051,0.87,0.85,-0.85,5.3822,,,91,,,1.97,0.82,-0.82,994.0,,,,,,30.4,,,5770.0,98.0,-98.0,3.97,0.3,-0.3,1.75,0.34,-0.34,290.66412,43.49984,12.458
765,2667,10064256,K02849.01,Kepler-1692 b,CONFIRMED,CANDIDATE,,,,,,5.959585,3.3e-05,-3.3e-05,135.0069,0.0037,-0.0037,0.17,0.98,-0.98,2.838,,,164,,,0.97,0.65,-0.65,841.0,,,,,,21.6,,,5299.0,115.0,-115.0,4.57,0.3,-0.3,0.78,0.4,-0.4,286.92429,47.053741,14.52
766,2675,10489206,K00251.01,Kepler-125 b,CONFIRMED,CANDIDATE,,,,,,4.1643875,6.4e-06,-6.4e-06,171.08713,0.00044,-0.00044,0.68,0.39,-0.39,1.8539,,,2261,,,2.59,0.28,-0.28,625.0,,,,,,179.4,,,3996.0,200.0,-200.0,4.74,0.3,-0.3,0.515,0.027,-0.027,298.25812,47.604939,14.752
767,2689,7375348,K00266.01,Kepler-508 b,CONFIRMED,CANDIDATE,,,,,,25.308897,7.6e-05,-7.6e-05,171.506,0.0021,-0.0021,0.87,0.56,-0.56,5.7265,,,161,,,1.57,,,661.0,,,,,,66.4,,,5981.0,,,4.394,,,1.066,,,295.40433,42.981422,11.472
768,2697,8866102,K00042.01,Kepler-410 A b,CONFIRMED,CANDIDATE,,,,,,17.834381,3.1e-05,-3.1e-05,181.22232,0.00058,-0.00058,0.773,0.1,-0.1,4.655,,,331,,,2.71,0.74,-0.74,845.0,,,,,,206.3,,,6170.0,250.0,-250.0,4.24,0.25,-0.25,1.36,0.37,-0.37,283.1507,45.139832,9.364
769,2698,11401755,K00277.02,Kepler-36 b,CONFIRMED,CANDIDATE,,,,,,13.84943,0.0003,-0.0003,141.682,0.011,-0.011,0.82,0.1,-0.1,6.1372,,,46,,,1.21,0.17,-0.17,981.0,,,,,,18.9,,,5973.0,50.0,-50.0,4.06,0.1,-0.1,1.61,0.22,-0.22,291.25018,49.231834,11.866
770,2699,5184911,K02719.01,Kepler-1324 b,CONFIRMED,CANDIDATE,,,,,,4.115847,1.1e-05,-1.1e-05,134.1184,0.0019,-0.0019,0.95,0.31,-0.31,1.4988,,,438,,,1.82,0.24,-0.24,802.0,,,,,,32.7,,,4722.0,67.0,-67.0,4.64,0.3,-0.3,0.652,0.016,-0.016,291.18497,40.311211,15.141
771,2701,6587105,K02721.01,Kepler-1325 b,CONFIRMED,CANDIDATE,,,,,,33.87854,0.00025,-0.00025,160.2173,0.005,-0.005,0.66,0.87,-0.87,5.4604,,,725,,,2.4,1.4,-1.4,510.0,,,,,,27.0,,,5669.0,100.0,-100.0,4.57,0.3,-0.3,0.83,0.39,-0.39,285.01721,42.085381,15.16
775,2705,7673192,K02722.04,Kepler-402 d,CONFIRMED,CANDIDATE,,,,,,8.921049,9e-05,-9e-05,137.4963,0.0048,-0.0048,0.3,0.18,-0.18,3.9014,,,117,,,1.3,0.55,-0.55,1065.0,,,,,,17.4,,,6534.0,92.0,-92.0,4.34,0.3,-0.3,1.23,0.52,-0.52,288.37024,43.35461,13.268
776,2706,3346154,K02723.01,Kepler-1871 b,CONFIRMED,CANDIDATE,,,,,,1.9527091,3.1e-06,-3.1e-06,133.1608,0.0011,-0.0011,0.92,0.65,-0.65,0.8842,,,412,,,2.3,1.4,-1.4,1363.0,,,,,,39.0,,,5659.0,110.0,-110.0,4.49,0.3,-0.3,0.9,0.48,-0.48,292.42749,38.472912,14.575
777,2707,6697605,K02851.01,Kepler-1985 b,CONFIRMED,CANDIDATE,,,,,,3.420638,2.1e-05,-2.1e-05,132.3075,0.0047,-0.0047,0.78,0.72,-0.72,1.6814,,,388,,,2.1,1.1,-1.1,1083.0,,,,,,17.9,,,5285.0,200.0,-200.0,4.48,0.3,-0.3,0.95,0.3,-0.3,293.56635,42.13258,15.472
778,2709,6294819,K02852.01,Kepler-1368 b,CONFIRMED,CANDIDATE,,,,,,0.675649,3e-06,-3e-06,131.6816,0.0027,-0.0027,0.28,0.87,-0.87,1.9054,,,221,,,1.33,0.65,-0.65,1961.0,,,,,,22.8,,,5718.0,200.0,-200.0,4.54,0.3,-0.3,0.91,0.3,-0.3,294.76697,41.64468,15.892
779,2713,6196457,K00285.03,Kepler-92 d,CONFIRMED,CANDIDATE,,,,,,49.35899,0.00074,-0.00074,134.2716,0.0073,-0.0073,0.677,0.1,-0.1,11.3705,,,129,,,1.84,0.24,-0.24,608.0,,,,,,30.4,,,5883.0,50.0,-50.0,4.14,0.1,-0.1,1.53,0.19,-0.19,289.08606,41.562958,11.565
780,2714,5688910,K02856.01,Kepler-1369 b,CONFIRMED,CANDIDATE,,,,,,25.87333,0.0002,-0.0002,143.2759,0.0061,-0.0061,0.26,0.88,-0.88,5.6494,,,758,,,2.9,2.2,-2.2,660.0,,,,,,19.0,,,5987.0,125.0,-125.0,4.38,0.3,-0.3,1.07,0.64,-0.64,285.79724,40.93618,15.323
782,2716,6345732,K02857.02,Kepler-1370 c,CONFIRMED,CANDIDATE,,,,,,7.441406,8.1e-05,-8.1e-05,137.7464,0.0073,-0.0073,0.36,0.92,-0.92,4.7445,,,86,,,1.11,0.61,-0.61,1090.0,,,,,,16.7,,,6234.0,122.0,-122.0,4.32,0.3,-0.3,1.21,0.43,-0.43,284.56567,41.778481,13.701
784,2750,4178606,K02728.01,Kepler-1326 b,CONFIRMED,CANDIDATE,,,,,,42.35113,0.0002,-0.0002,131.6266,0.0031,-0.0031,0.79,0.58,-0.58,7.7678,,,620,,,3.7,1.9,-1.9,685.0,,,,,,65.5,,,6858.0,110.0,-110.0,4.31,0.3,-0.3,1.34,0.65,-0.65,296.22214,39.268959,12.852
785,2751,12008872,K02729.01,Kepler-1327 b,CONFIRMED,CANDIDATE,,,,,,14.88811,0.0001,-0.0001,141.9311,0.005,-0.005,0.37,0.79,-0.79,4.982,,,252,,,1.8,1.3,-1.3,833.0,,,,,,29.0,,,6146.0,90.0,-90.0,4.35,0.3,-0.3,1.14,0.63,-0.63,289.06485,50.460972,13.914
786,2752,8415200,K02730.01,Kepler-1328 b,CONFIRMED,CANDIDATE,,,,,,4.521577,2.4e-05,-2.4e-05,133.2199,0.0037,-0.0037,0.69,0.74,-0.74,3.5419,,,115,,,1.05,0.58,-0.58,1083.0,,,,,,29.8,,,5927.0,90.0,-90.0,4.51,0.3,-0.3,0.93,0.44,-0.44,284.67538,44.41777,13.836
789,2757,10397751,K02859.02,Kepler-1371 c,CONFIRMED,CANDIDATE,,,,,,2.005409,1.1e-05,-1.1e-05,133.245,0.0032,-0.0032,0.52,0.85,-0.85,1.8684,,,55,,,0.67,0.42,-0.42,1330.0,,,,,,13.9,,,5464.0,69.0,-69.0,4.47,0.3,-0.3,0.88,0.41,-0.41,288.83136,47.551991,13.851
790,2759,6606438,K02860.01,Kepler-1883 b,CONFIRMED,CANDIDATE,,,,,,103.4278,0.0013,-0.0013,220.22,0.01,-0.01,0.03,0.17,-0.17,5.375,,,1107,,,2.6,1.6,-1.6,355.0,,,,,,18.4,,,5963.0,200.0,-200.0,4.66,0.3,-0.3,0.8,0.3,-0.3,291.92255,42.00256,15.549
791,2765,8681833,K02865.01,Kepler-1372 b,CONFIRMED,CANDIDATE,,,,,,1.3115613,6.7e-06,-6.7e-06,131.5319,0.0032,-0.0032,0.53,0.79,-0.79,1.9981,,,152,,,1.12,0.65,-0.65,1609.0,,,,,,18.2,,,5870.0,115.0,-115.0,4.54,0.3,-0.3,0.89,0.39,-0.39,288.88663,44.83955,15.371
792,2766,11187837,K00252.01,Kepler-1663 b,CONFIRMED,CANDIDATE,,,,,,17.604437,7.8e-05,-7.8e-05,170.5012,0.0015,-0.0015,0.59,0.6,-0.6,3.6794,,,2218,,,3.16,0.57,-0.57,414.0,,,,,,96.3,,,3905.0,52.0,-52.0,4.61,0.1,-0.1,0.654,0.035,-0.035,290.40149,48.82259,15.613
794,2790,7670943,K00269.01,Kepler-1713 b,CONFIRMED,CANDIDATE,,,,,,18.01134,0.00022,-0.00022,185.0994,0.004,-0.004,0.811,0.1,-0.1,6.5309,,,112,,,1.47,0.12,-0.12,826.0,,,,,,70.5,,,6364.0,50.0,-50.0,4.33,0.1,-0.1,1.26,0.1,-0.1,287.34573,43.378391,10.927
795,2793,9886361,K02732.03,Kepler-403 c,CONFIRMED,CANDIDATE,,,,,,54.28091,0.00053,-0.00053,140.716,0.0063,-0.0063,0.61,0.94,-0.94,5.4166,,,152,,,1.35,0.75,-0.75,529.0,,,,,,21.5,,,6303.0,69.0,-69.0,4.44,0.3,-0.3,1.06,0.41,-0.41,289.92145,46.74456,12.805
796,2794,5953297,K02733.01,Kepler-1688 b,CONFIRMED,CANDIDATE,,,,,,5.620047,2.8e-05,-2.8e-05,132.9542,0.0035,-0.0035,1.0,0.43,-0.43,2.45,,,217,,,2.3,4.3,-4.3,740.0,,,,,,30.5,,,4797.0,71.0,-71.0,4.62,0.3,-0.3,0.7,1.3,-1.3,289.55301,41.297852,14.009
797,2795,7659389,K02734.01,Kepler-1872 b,CONFIRMED,CANDIDATE,,,,,,3.825904,1.6e-05,-1.6e-05,132.1994,0.0032,-0.0032,0.96,0.2,-0.2,1.6384,,,888,,,3.7,1.3,-1.3,969.0,,,,,,29.2,,,5029.0,200.0,-200.0,4.51,0.3,-0.3,0.9,0.3,-0.3,281.04916,43.322601,15.768
798,2796,12314973,K00279.02,Kepler-450 c,CONFIRMED,CANDIDATE,,,,,,15.413121,4.1e-05,-4.1e-05,136.9402,0.0019,-0.0019,0.9,0.28,-0.28,6.6711,,,249,,,2.5,0.77,-0.77,905.0,,,,,,96.0,,,6418.0,66.0,-66.0,4.28,0.3,-0.3,1.31,0.4,-0.4,295.48651,51.0135,11.684
799,2797,9472074,K02735.01,Kepler-1873 b,CONFIRMED,CANDIDATE,,,,,,0.5588406,1.2e-06,-1.2e-06,131.57988,0.00098,-0.00098,0.48,0.67,-0.67,0.8406,,,290,,,1.19,0.55,-0.55,1684.0,,,,,,29.8,,,5046.0,88.0,-88.0,4.66,0.3,-0.3,0.69,0.18,-0.18,294.59656,46.048302,15.6
800,2798,10842192,K02736.01,Kepler-1329 b,CONFIRMED,CANDIDATE,,,,,,9.336445,3.8e-05,-3.8e-05,140.681,0.0029,-0.0029,0.71,0.93,-0.93,2.322,,,1009,,,2.0,1.0,-1.0,553.0,,,,,,28.7,,,4445.0,83.0,-83.0,4.69,0.3,-0.3,0.589,0.017,-0.017,281.64774,48.271049,15.911
801,2801,4831728,K02739.01,Kepler-1330 b,CONFIRMED,CANDIDATE,,,,,,10.107674,5.6e-05,-5.6e-05,135.1091,0.004,-0.004,0.86,0.98,-0.98,3.6675,,,324,,,1.9,1.3,-1.3,789.0,,,,,,28.0,,,5643.0,136.0,-136.0,4.5,0.3,-0.3,0.89,0.44,-0.44,290.57672,39.95689,15.017
802,2803,4138951,K02866.01,Kepler-1373 b,CONFIRMED,CANDIDATE,,,,,,1.2912458,6.3e-06,-6.3e-06,131.9838,0.0029,-0.0029,0.02,0.18,-0.18,2.0291,,,66,,,0.86,0.48,-0.48,1895.0,,,,,,16.7,,,6376.0,90.0,-90.0,4.43,0.3,-0.3,1.09,0.27,-0.27,285.75204,39.24921,14.135
803,2806,8884274,K02868.01,Kepler-1374 b,CONFIRMED,CANDIDATE,,,,,,10.652797,7.2e-05,-7.2e-05,136.0855,0.0053,-0.0053,0.44,0.81,-0.81,2.7244,,,888,,,1.7,1.2,-1.2,595.0,,,,,,22.9,,,5392.0,200.0,-200.0,4.88,0.3,-0.3,0.57,0.3,-0.3,291.34998,45.172272,15.97
804,2807,7767162,K02869.01,Kepler-1375 b,CONFIRMED,CANDIDATE,,,,,,3.300426,2e-05,-2e-05,133.5617,0.0044,-0.0044,0.2,0.79,-0.79,4.6413,,,102,,,1.22,0.69,-0.69,1450.0,,,,,,28.8,,,6260.0,104.0,-104.0,4.3,0.3,-0.3,1.24,0.48,-0.48,296.29355,43.403271,13.749
806,2811,10793172,K02871.02,Kepler-1693 c,CONFIRMED,CANDIDATE,,,,,,5.363717,4.2e-05,-4.2e-05,134.6491,0.0053,-0.0053,0.03,0.28,-0.28,2.7624,,,120,,,0.89,0.6,-0.6,947.0,,,,,,14.6,,,5677.0,90.0,-90.0,4.56,0.3,-0.3,0.84,0.39,-0.39,290.20163,48.185822,14.754
807,2822,11752906,K00253.02,Kepler-2000 c,CONFIRMED,CANDIDATE,,,,,,20.61867,0.00026,-0.00026,145.5057,0.0063,-0.0063,0.48,0.5,-0.5,3.2054,,,491,,,1.18,0.21,-0.21,372.0,,,,,,15.4,,,4047.0,102.0,-102.0,4.74,0.3,-0.3,0.522,0.013,-0.013,285.57434,49.962269,15.254
809,2836,9602613,K02612.01,Kepler-1994 b,CONFIRMED,CANDIDATE,,,,,,4.612264,2.7e-05,-2.7e-05,133.8588,0.0033,-0.0033,0.33,0.9,-0.9,2.726,,,32,,,0.51,0.3,-0.3,1018.0,,,,,,16.6,,,5450.0,59.0,-59.0,4.43,0.3,-0.3,0.92,0.4,-0.4,297.14883,46.296951,11.83
810,2843,5980208,K02742.01,Kepler-1331 b,CONFIRMED,CANDIDATE,,,,,,0.7891622,1.6e-06,-1.6e-06,131.5039,0.001,-0.001,0.65,0.78,-0.78,0.9263,,,236,,,0.91,0.27,-0.27,1176.0,,,,,,29.6,,,4246.0,65.0,-65.0,4.72,0.3,-0.3,0.552,0.011,-0.011,297.07379,41.22448,15.031
